Transaction ID,Store Name,Customer ID,Customer Age,Product ID,Product Category,Transaction Date,Payment Method,Shipping Address,City,Country,Coupon Used,Quantity Sold,Unit Price,Total Price,Discount Applied,Net Price
90262,Basic Depot,8478,26,107,Electronics,2024-04-17,Credit Card,4607 Michelle Field Apt. 299,Taylorfurt,Egypt,FALL15,4,118,472,71,401
33272,Urban Goods,3393,45,122,Home & Garden,2024-04-22,Credit Card,22900 Lisa Fork,Sonyaborough,United Kingdom,SPRING10,1,96,96,10,86
74875,Basic Depot,5065,37,179,Home & Garden,2024-04-09,Credit Card,7926 Guerrero Lake Apt. 097,Matthewland,Sao Tome and Principe,FALL15,3,87,261,39,222
69435,Urban Goods,1174,50,104,Clothing,2024-04-22,PayPal,981 Carroll Green Suite 577,Justinside,Comoros,FALL15,2,59,118,18,100
41384,Basic Depot,3855,29,175,Books,2024-04-06,PayPal,673 Hampton Path Apt. 503,Chenport,Ghana,FALL15,1,192,192,29,163
33882,Basic Depot,8479,31,186,Electronics,2024-04-05,Credit Card,865 Robert Turnpike,West Susanshire,China,None,1,86,86,0,86
43548,Urban Goods,2309,32,134,Clothing,2024-04-24,PayPal,793 Taylor Dam Apt. 491,Petersonberg,Guam,SUMMER20,1,65,65,13,52
88143,Pure Market,5772,52,179,Electronics,2024-04-02,Credit Card,1709 Trevino Track,Patriciabury,Guinea,SPRING10,2,184,368,37,331
41302,Basic Depot,4804,34,196,Clothing,2024-04-23,Credit Card,57379 Hannah Trafficway,East Karen,Brunei Darussalam,FALL15,4,192,768,115,653
95570,Essential Mart,6029,31,199,Books,2024-03-29,Credit Card,612 Hill Parkways,Port Williamport,Seychelles,None,3,90,270,0,270
21865,Basic Depot,2085,37,125,Books,2024-04-17,Credit Card,5803 Mcguire Stream,West Brianbury,Kiribati,None,1,45,45,0,45
95085,Essential Mart,4566,48,196,Home & Garden,2024-03-27,Credit Card,92042 Laura Estates,North Jesseberg,Guam,FALL15,5,129,645,97,548
53768,Urban Goods,2963,59,171,Books,2024-04-12,PayPal,5440 Miller View,Port Sarah,Bahrain,FALL15,1,107,107,16,91
40333,Essential Mart,7210,35,180,Books,2024-04-04,PayPal,2588 Williams Port,East Sharon,Belarus,FALL15,2,22,44,7,37
41667,Pure Market,5299,35,167,Books,2024-04-13,Credit Card,938 David Crest Suite 432,South Michaelhaven,Israel,None,1,173,173,0,173
57166,Essential Mart,3455,37,182,Clothing,2024-04-04,PayPal,5020 Carr Haven Suite 537,Henryborough,Sudan,FALL15,2,190,380,57,323
39626,Urban Goods,2764,25,138,Clothing,2024-04-11,PayPal,482 Megan Plain,Andersenmouth,Senegal,SUMMER20,3,169,507,101,406
85173,Pure Market,3355,39,149,Clothing,2024-04-04,PayPal,08987 Kenneth Islands,North Christina,Morocco,SUMMER20,2,32,64,13,51
39840,Essential Mart,4869,59,120,Books,2024-03-30,PayPal,8267 Jeremy Inlet Apt. 114,New Damon,Lao People's Democratic Republic,None,1,61,61,0,61
53602,Urban Goods,6632,37,117,Home & Garden,2024-03-31,Credit Card,9372 Theresa Summit Apt. 684,Hardytown,Turkmenistan,None,5,127,635,0,635
47485,Pure Market,1777,47,193,Clothing,2024-04-13,Credit Card,2263 Roberts Wells Suite 536,New Johnberg,Hungary,SUMMER20,4,151,604,121,483
95815,Pure Market,9282,62,176,Clothing,2024-03-30,Credit Card,6939 Jennifer Path,East Saramouth,Korea,None,4,180,720,0,720
45982,Essential Mart,9499,51,105,Books,2024-04-21,Credit Card,1633 Kelly Tunnel Suite 844,Warrenchester,Guernsey,SPRING10,5,129,645,64,581
15332,Pure Market,3128,28,116,Books,2024-04-20,Credit Card,2054 Russell Avenue,Lake Carlos,Reunion,SPRING10,5,109,545,54,491
21693,Urban Goods,2326,25,143,Electronics,2024-04-01,Credit Card,744 Emily Circle,Lauramouth,Slovenia,None,3,49,147,0,147
67087,Basic Depot,8861,29,173,Electronics,2024-04-23,PayPal,836 Derek Fields Suite 533,East Ryanberg,Seychelles,None,4,158,632,0,632
47300,Pure Market,1265,60,128,Clothing,2024-04-16,Credit Card,56466 Harris Manor Apt. 765,Lake Sarahfurt,Swaziland,FALL15,3,112,336,50,286
46167,Basic Depot,8178,30,179,Electronics,2024-04-11,PayPal,0910 Amanda Hollow Apt. 985,South Edwardmouth,New Caledonia,SPRING10,3,152,456,46,410
33340,Basic Depot,9142,26,175,Books,2024-04-18,PayPal,64475 Allison Alley,South Tonyberg,Ethiopia,SUMMER20,3,140,420,84,336
79833,Urban Goods,2118,53,101,Clothing,2024-04-15,PayPal,7700 Karina Squares Suite 248,East Richardton,Hungary,SPRING10,5,172,860,86,774
45734,Urban Goods,4549,56,199,Electronics,2024-03-29,PayPal,8085 Megan Streets,Garciabury,Nicaragua,None,2,104,208,0,208
32834,Essential Mart,4241,60,149,Clothing,2024-03-29,Credit Card,23527 Richards Village,South Kevin,Kazakhstan,FALL15,2,62,124,19,105
10563,Urban Goods,7571,33,137,Clothing,2024-04-14,PayPal,538 Lawrence Inlet,Virginialand,Slovenia,FALL15,4,114,456,68,388
43325,Urban Goods,2708,62,174,Clothing,2024-04-06,Credit Card,870 William View Suite 458,Sandratown,Niger,SPRING10,1,69,69,7,62
69333,Pure Market,1177,28,191,Clothing,2024-04-24,PayPal,805 Tara Highway,East Troyhaven,Moldova,SPRING10,3,36,108,11,97
88831,Essential Mart,9273,60,185,Books,2024-04-25,Credit Card,708 Francisco Path Apt. 286,New Amanda,Chile,FALL15,3,45,135,20,115
66165,Urban Goods,8601,56,148,Books,2024-04-10,Credit Card,1161 Odonnell Corners,Michaelville,Kuwait,SPRING10,5,45,225,22,203
19790,Urban Goods,8819,59,130,Home & Garden,2024-04-22,PayPal,745 Melinda Streets,Lisabury,Mauritius,None,3,31,93,0,93
30182,Essential Mart,9743,64,160,Home & Garden,2024-03-28,PayPal,7363 Audrey Course Suite 519,West Jenniferview,Syrian Arab Republic,FALL15,4,38,152,23,129
70119,Essential Mart,4130,44,133,Electronics,2024-04-08,PayPal,6362 Allen Light Suite 971,Jacobburgh,Samoa,SPRING10,3,193,579,58,521
74501,Basic Depot,2865,43,134,Books,2024-04-11,PayPal,22432 Alexander Locks,Kevinborough,Mauritania,FALL15,2,102,204,31,173
97981,Pure Market,3557,26,170,Home & Garden,2024-04-14,PayPal,804 Jeffrey Extension Apt. 154,Mirandaland,Cape Verde,None,2,99,198,0,198
92118,Pure Market,1707,38,193,Home & Garden,2024-04-09,PayPal,106 Karen Port,Davidhaven,Australia,SUMMER20,5,122,610,122,488
71336,Pure Market,2860,57,139,Electronics,2024-04-03,Credit Card,677 Mcintosh Island Apt. 976,Port Andrewton,Peru,SUMMER20,4,61,244,49,195
88105,Pure Market,1982,55,117,Books,2024-04-19,Credit Card,8454 Justin Rue,North Cynthiaview,Gibraltar,SPRING10,1,104,104,10,94
32253,Basic Depot,9429,54,152,Electronics,2024-04-20,PayPal,731 Carol Heights Suite 865,New Ronaldmouth,Sao Tome and Principe,FALL15,3,175,525,79,446
97438,Essential Mart,6009,58,133,Home & Garden,2024-04-16,PayPal,113 Castillo Flat Suite 137,Gonzalesport,Angola,None,4,81,324,0,324
91262,Pure Market,1184,43,157,Electronics,2024-04-06,Credit Card,6752 Miller Park Suite 018,North Amandafurt,Zimbabwe,FALL15,3,35,105,16,89
70960,Basic Depot,6883,57,173,Home & Garden,2024-04-05,PayPal,6423 Candice Mountain,Maddoxtown,Peru,None,1,80,80,0,80
64265,Urban Goods,3429,62,190,Books,2024-03-27,Credit Card,626 Delacruz Corners,Lake Colleen,Sierra Leone,None,2,151,302,0,302
82152,Pure Market,7639,41,168,Books,2024-04-22,Credit Card,43926 Hodge Shore,South Eric,Switzerland,SUMMER20,4,25,100,20,80
13266,Basic Depot,3753,43,101,Clothing,2024-03-31,Credit Card,141 Bradley Hollow Suite 334,Lake Debra,Cote d'Ivoire,None,3,159,477,0,477
65772,Urban Goods,2758,47,118,Clothing,2024-03-31,PayPal,79855 Durham Throughway Apt. 471,New Scott,Liechtenstein,SUMMER20,2,121,242,48,194
78729,Essential Mart,7343,41,186,Clothing,2024-04-11,Credit Card,85895 Thomas Crest,Phillipsmouth,Taiwan,SUMMER20,3,130,390,78,312
20275,Essential Mart,1956,26,119,Electronics,2024-04-05,PayPal,0889 Lee Bridge,Maymouth,Bahamas,SPRING10,2,91,182,18,164
55832,Basic Depot,1629,27,138,Electronics,2024-03-30,PayPal,98634 Amanda Mission,Carlosstad,Cook Islands,None,3,121,363,0,363
93576,Essential Mart,7760,23,165,Home & Garden,2024-04-13,PayPal,139 Leonard Union,Maryhaven,Netherlands,SPRING10,4,35,140,14,126
17925,Essential Mart,2976,41,122,Clothing,2024-04-07,PayPal,67911 Paul Harbors Suite 436,Floydport,Eritrea,SPRING10,3,148,444,44,400
52439,Basic Depot,5251,33,197,Clothing,2024-04-05,PayPal,30427 Lowery Throughway Apt. 615,Rileyhaven,United States Minor Outlying Islands,SUMMER20,4,97,388,78,310
46895,Urban Goods,8971,25,154,Clothing,2024-04-25,Credit Card,91880 Richard Key,Port Ethan,Saint Vincent and the Grenadines,SUMMER20,5,181,905,181,724
61103,Basic Depot,5991,26,195,Home & Garden,2024-04-24,PayPal,90597 Velasquez Dale Apt. 820,Michaelton,Brunei Darussalam,FALL15,2,125,250,38,212
69364,Urban Goods,8051,62,193,Home & Garden,2024-04-09,Credit Card,79345 Amy Path Suite 733,Matthewmouth,French Guiana,None,2,63,126,0,126
94282,Essential Mart,7172,39,140,Electronics,2024-04-08,PayPal,1952 Lori Lights Apt. 228,Johnsonview,San Marino,FALL15,5,153,765,115,650
58682,Pure Market,3648,58,106,Home & Garden,2024-03-29,Credit Card,6584 Alicia Fork,Brownville,Cameroon,SUMMER20,3,60,180,36,144
12303,Urban Goods,8836,43,162,Clothing,2024-03-31,PayPal,99033 Mora Parks Suite 167,Millerbury,Holy See (Vatican City State),None,2,71,142,0,142
15259,Basic Depot,9130,65,151,Books,2024-04-20,Credit Card,2959 Keith Corners,Sarafort,Niger,None,1,48,48,0,48
13669,Basic Depot,6696,23,107,Home & Garden,2024-04-22,Credit Card,62384 Harris Radial,East Ian,Malaysia,SUMMER20,3,192,576,115,461
75045,Pure Market,8336,55,160,Books,2024-04-10,PayPal,70112 Carpenter Roads,Lisashire,Honduras,None,4,76,304,0,304
68212,Basic Depot,6624,42,111,Books,2024-04-04,Credit Card,4176 Edwards Branch,Robertside,Haiti,SPRING10,4,152,608,61,547
10701,Urban Goods,9808,52,159,Home & Garden,2024-03-27,Credit Card,40483 Manuel Forks Suite 642,Port Helenbury,Guam,SPRING10,3,198,594,59,535
55743,Urban Goods,3417,22,151,Home & Garden,2024-04-18,PayPal,799 Terry Lock Suite 557,West Josephmouth,Namibia,None,4,72,288,0,288
19996,Basic Depot,8242,39,157,Books,2024-04-18,Credit Card,07124 Patrick Summit Suite 710,Rickeystad,Belarus,SPRING10,3,188,564,56,508
59284,Pure Market,6477,47,143,Home & Garden,2024-04-25,Credit Card,531 Lowe Route Apt. 230,Martinezhaven,Israel,SPRING10,5,107,535,54,481
87543,Basic Depot,9735,51,121,Clothing,2024-04-06,PayPal,85347 James Fields,North Kimberlyfort,Marshall Islands,SUMMER20,4,89,356,71,285
54450,Urban Goods,3301,63,197,Books,2024-04-12,PayPal,089 Katrina Walks Apt. 210,Lake Desiree,Israel,None,5,161,805,0,805
12999,Pure Market,1891,31,129,Home & Garden,2024-04-14,Credit Card,7775 Stone Circle,Wrightville,Jamaica,None,3,109,327,0,327
60819,Basic Depot,8226,60,190,Electronics,2024-04-02,Credit Card,83168 Allen Causeway Suite 457,East Craigmouth,Chad,None,4,133,532,0,532
13838,Essential Mart,1137,40,144,Books,2024-04-10,PayPal,320 Diane Parkway,Christinaville,Austria,FALL15,5,45,225,34,191
86843,Urban Goods,5894,58,185,Electronics,2024-04-10,Credit Card,11685 Kendra Corners Suite 680,New Timothy,Isle of Man,None,2,135,270,0,270
36172,Pure Market,9168,29,146,Home & Garden,2024-04-20,PayPal,6328 Daniel Prairie,Stewartview,Nicaragua,SPRING10,3,80,240,24,216
60295,Urban Goods,9202,34,109,Books,2024-04-08,Credit Card,7734 Martinez Village,Snowborough,Isle of Man,SUMMER20,4,139,556,111,445
41553,Basic Depot,3484,48,152,Books,2024-04-17,PayPal,11098 Victoria Trail Apt. 862,Davidmouth,Jamaica,SUMMER20,4,119,476,95,381
64550,Pure Market,5117,35,119,Clothing,2024-04-02,PayPal,526 Matthew Brooks,Lake Tiffany,Bolivia,FALL15,3,147,441,66,375
32721,Urban Goods,4492,40,153,Electronics,2024-04-18,Credit Card,13773 Alvarado Mountain Suite 606,Megantown,Tanzania,SUMMER20,1,108,108,22,86
60016,Basic Depot,8501,56,174,Books,2024-04-24,PayPal,898 Daniel Views Suite 948,Williamland,Switzerland,None,5,69,345,0,345
21893,Urban Goods,8235,44,109,Books,2024-04-14,Credit Card,15906 Joseph Streets Suite 729,Aaronchester,Serbia,SUMMER20,4,75,300,60,240
34843,Pure Market,3120,22,189,Electronics,2024-04-24,PayPal,7733 Moyer Radial Apt. 451,South Kariville,Finland,SUMMER20,5,37,185,37,148
15325,Basic Depot,5896,58,165,Books,2024-04-08,Credit Card,29371 Cox Springs,North Megan,El Salvador,None,3,149,447,0,447
16946,Pure Market,6059,59,176,Books,2024-03-27,PayPal,93430 Susan Locks Apt. 853,South Michaelton,Norway,SPRING10,5,156,780,78,702
39623,Pure Market,6154,29,193,Home & Garden,2024-04-09,Credit Card,277 Cindy Radial Suite 370,South Kerry,Egypt,SUMMER20,5,155,775,155,620
21349,Pure Market,2811,53,114,Clothing,2024-03-27,Credit Card,0687 Vincent Causeway Suite 198,Stevensborough,Gibraltar,None,5,120,600,0,600
23707,Basic Depot,1240,55,111,Electronics,2024-04-08,Credit Card,842 Gomez Inlet Apt. 689,Jenkinsmouth,Pakistan,FALL15,1,48,48,7,41
25218,Basic Depot,2191,22,166,Clothing,2024-04-03,Credit Card,6103 Conway Trail Apt. 659,Lake Laura,Lesotho,None,2,103,206,0,206
98315,Basic Depot,4566,43,160,Clothing,2024-04-03,PayPal,29508 Jones Isle Apt. 527,Port Samanthamouth,Jamaica,SPRING10,4,114,456,46,410
24467,Pure Market,8481,23,169,Electronics,2024-04-03,Credit Card,33474 Butler Summit,Port Tina,Tuvalu,None,2,42,84,0,84
96377,Pure Market,1886,31,168,Clothing,2024-04-14,Credit Card,582 Steven Lodge,Stevenbury,Zambia,SUMMER20,5,32,160,32,128
77757,Basic Depot,4755,37,137,Books,2024-04-01,PayPal,90225 Hansen Terrace,Thomasview,Belgium,SPRING10,5,52,260,26,234
47295,Basic Depot,5525,39,185,Electronics,2024-03-29,PayPal,1766 Jamie Gardens,Brittanyville,Ukraine,SPRING10,3,120,360,36,324
28256,Pure Market,5674,43,178,Books,2024-04-05,Credit Card,69385 Linda Prairie,Linfort,Japan,SUMMER20,3,54,162,32,130
66825,Pure Market,4069,58,190,Clothing,2024-04-22,PayPal,450 Beverly Wall Suite 565,New Teresa,Belize,SUMMER20,1,79,79,16,63
90633,Essential Mart,5680,59,137,Books,2024-04-25,PayPal,1567 Gillespie Crescent,North Lindaport,Azerbaijan,SPRING10,2,186,372,37,335
69908,Basic Depot,2451,51,107,Clothing,2024-04-15,PayPal,8917 Camacho Viaduct Apt. 769,Brittanyview,Guam,None,5,123,615,0,615
97912,Pure Market,4704,37,141,Electronics,2024-04-13,Credit Card,704 Jackson Point,Lake Sarahton,Timor-Leste,SPRING10,2,183,366,37,329
53867,Urban Goods,8313,22,129,Clothing,2024-04-07,PayPal,716 Gregory Court,New Theresa,Slovakia (Slovak Republic),FALL15,2,120,240,36,204
76507,Basic Depot,2743,53,166,Clothing,2024-04-06,PayPal,760 Patel Land,Taylorside,Saint Vincent and the Grenadines,FALL15,2,30,60,9,51
95214,Essential Mart,8796,27,174,Books,2024-04-03,Credit Card,1799 Robin Lock,Camachoview,Spain,FALL15,5,130,650,98,552
67130,Essential Mart,8155,60,130,Books,2024-04-18,PayPal,67263 Holland Roads Suite 750,North Hannahville,Estonia,SPRING10,1,62,62,6,56
81867,Essential Mart,4627,53,128,Books,2024-04-04,Credit Card,8752 Ruth Port Suite 297,Port Sylviaborough,Chad,None,1,83,83,0,83
69591,Pure Market,4104,24,152,Electronics,2024-04-03,PayPal,0838 Powers Center,South Donna,Bosnia and Herzegovina,SUMMER20,4,171,684,137,547
93601,Pure Market,5601,39,103,Books,2024-04-18,PayPal,58888 Francis Brooks,New Deborah,Bosnia and Herzegovina,SPRING10,3,163,489,49,440
73533,Essential Mart,8558,25,176,Clothing,2024-04-15,PayPal,4963 James Cove Suite 993,Port Rachaelmouth,Reunion,None,2,39,78,0,78
95314,Essential Mart,9140,52,129,Clothing,2024-03-29,Credit Card,5357 Kiara Cliffs,Anthonyberg,Eritrea,SPRING10,2,43,86,9,77
82024,Pure Market,4412,53,162,Clothing,2024-04-18,PayPal,310 James Vista Suite 972,Lake Tiffanyshire,Panama,None,2,104,208,0,208
80978,Basic Depot,6615,41,162,Clothing,2024-03-28,Credit Card,820 Thompson Knoll,Jacksonhaven,Tuvalu,SPRING10,4,79,316,32,284
28407,Urban Goods,7263,61,150,Books,2024-04-09,PayPal,2204 Haley Vista Apt. 327,Lake Matthewville,Colombia,None,3,133,399,0,399
31393,Essential Mart,9168,42,166,Home & Garden,2024-04-25,Credit Card,43788 Ingram Loaf,Cruzborough,Niue,FALL15,3,92,276,41,235
34563,Urban Goods,5509,50,169,Clothing,2024-04-07,PayPal,945 Henderson Shore Suite 970,Port Thomas,Congo,SUMMER20,3,74,222,44,178
23642,Pure Market,9117,47,104,Clothing,2024-04-11,Credit Card,27306 Donald Crossing Apt. 320,Brownview,San Marino,FALL15,4,131,524,79,445
87146,Pure Market,5911,33,110,Clothing,2024-04-03,PayPal,445 William Oval,Longside,Taiwan,SPRING10,3,195,585,58,527
76588,Essential Mart,4959,39,101,Electronics,2024-04-16,PayPal,010 Sarah Rue,Lake Kathryn,Algeria,FALL15,3,173,519,78,441
31720,Pure Market,2868,30,159,Clothing,2024-04-18,Credit Card,16043 George Plain Apt. 648,Adammouth,Antarctica (the territory South of 60 deg S),SUMMER20,5,194,970,194,776
90401,Urban Goods,3422,31,112,Home & Garden,2024-04-17,Credit Card,824 Stevens Trail,West Sheilachester,Sudan,SUMMER20,3,55,165,33,132
70420,Basic Depot,2868,28,174,Books,2024-04-13,PayPal,7900 Sheri Bridge Apt. 354,Dyerhaven,Northern Mariana Islands,SPRING10,2,47,94,9,85
33304,Urban Goods,8504,37,116,Electronics,2024-04-01,Credit Card,82827 Carl Meadows Suite 292,North Cheryl,United States Virgin Islands,SUMMER20,3,105,315,63,252
18546,Urban Goods,8295,40,134,Books,2024-03-28,PayPal,4629 Thornton Forge Suite 414,West Alison,Latvia,SPRING10,4,145,580,58,522
34146,Essential Mart,8656,59,121,Clothing,2024-04-05,PayPal,154 Douglas Cliff Suite 618,Lisachester,Saint Helena,None,4,97,388,0,388
38684,Urban Goods,2372,22,185,Books,2024-04-12,PayPal,764 Lauren Lodge Suite 950,East Philipborough,Cayman Islands,FALL15,5,154,770,116,654
96628,Pure Market,4536,49,175,Clothing,2024-04-19,Credit Card,789 Roberts Extension Apt. 185,Port Derekbury,Singapore,SPRING10,4,197,788,79,709
29029,Basic Depot,5819,41,100,Electronics,2024-04-04,PayPal,62360 Thomas Gateway Suite 151,Austinburgh,India,None,1,82,82,0,82
38542,Basic Depot,3443,32,156,Books,2024-04-06,Credit Card,0341 Julie Union,New Samuel,Cuba,SUMMER20,3,169,507,101,406
77638,Pure Market,4592,56,159,Home & Garden,2024-04-12,Credit Card,06538 Obrien Lakes,Kirbyside,Haiti,SPRING10,5,38,190,19,171
93238,Basic Depot,9063,29,160,Electronics,2024-04-11,Credit Card,8851 Tabitha Ridge,Randallborough,Ukraine,SPRING10,4,148,592,59,533
39229,Pure Market,5095,51,111,Electronics,2024-04-05,Credit Card,92109 Smith Route,Port Michael,South Georgia and the South Sandwich Islands,FALL15,1,31,31,5,26
70014,Pure Market,8985,44,100,Clothing,2024-04-22,Credit Card,5481 Holland Shoals Apt. 768,Brandonfort,Marshall Islands,SPRING10,5,39,195,20,175
26697,Basic Depot,7490,56,102,Clothing,2024-04-11,Credit Card,72567 Kevin Place Suite 493,Whitestad,Moldova,FALL15,1,155,155,23,132
86911,Urban Goods,5214,63,117,Books,2024-04-07,Credit Card,21686 Nicholas Crossing,Byrdmouth,Falkland Islands (Malvinas),FALL15,5,98,490,74,416
51417,Urban Goods,8842,64,105,Electronics,2024-04-19,Credit Card,2238 Lawrence Alley,Andersonview,United States of America,FALL15,1,32,32,5,27
66476,Pure Market,7414,31,104,Books,2024-04-19,Credit Card,7933 Jeffrey Turnpike,South Jessicamouth,Lebanon,SUMMER20,5,85,425,85,340
27184,Essential Mart,7140,46,125,Electronics,2024-04-01,Credit Card,3232 Melissa Course,Tylerfort,Vietnam,SPRING10,5,23,115,12,103
80047,Pure Market,3923,40,130,Books,2024-03-29,PayPal,03395 Michael Light Suite 395,Oconnorburgh,Bangladesh,FALL15,5,27,135,20,115
96298,Essential Mart,7166,23,192,Clothing,2024-04-04,Credit Card,333 Kimberly Spring,Jordanshire,Malta,SPRING10,5,160,800,80,720
93450,Essential Mart,3744,55,101,Electronics,2024-04-18,PayPal,410 Murphy Island Apt. 832,Lake Mary,Finland,FALL15,4,160,640,96,544
89054,Basic Depot,9063,55,106,Home & Garden,2024-04-08,Credit Card,166 Goodwin Fort Apt. 374,Stevenburgh,Nepal,SPRING10,1,195,195,20,175
69020,Pure Market,4851,33,155,Electronics,2024-03-29,PayPal,730 Stacey Spring Suite 641,East Kaitlinport,Ethiopia,SUMMER20,4,89,356,71,285
58405,Pure Market,5152,65,107,Books,2024-03-27,PayPal,587 Daniel Vista,North Michael,Netherlands,SPRING10,1,167,167,17,150
26978,Basic Depot,2844,62,150,Home & Garden,2024-04-24,PayPal,33498 Stephen Vista Suite 266,East Bridget,Romania,SPRING10,1,94,94,9,85
56417,Pure Market,1992,24,116,Home & Garden,2024-04-07,PayPal,84201 Steven Street Suite 726,Ericside,British Virgin Islands,SUMMER20,5,67,335,67,268
63946,Urban Goods,6072,49,109,Electronics,2024-04-20,PayPal,016 Daniel Villages Suite 940,West Vanessatown,Somalia,SUMMER20,3,103,309,62,247
60401,Essential Mart,6069,56,166,Electronics,2024-04-01,Credit Card,3052 Stewart Cove,West Matthewmouth,Sierra Leone,SPRING10,4,187,748,75,673
75251,Essential Mart,6930,27,163,Electronics,2024-03-28,PayPal,11196 May Knoll,Cabreraport,Burundi,SUMMER20,5,73,365,73,292
23152,Basic Depot,1040,35,190,Home & Garden,2024-04-16,PayPal,7385 Tammy Pass Apt. 828,West Kevinport,American Samoa,SUMMER20,2,118,236,47,189
94342,Basic Depot,6085,62,187,Clothing,2024-04-23,Credit Card,4596 James Rapid,Christopherburgh,Wallis and Futuna,SUMMER20,5,67,335,67,268
18764,Urban Goods,1512,30,139,Clothing,2024-04-15,PayPal,6816 Brown Square Apt. 545,Kennedyville,Ireland,None,5,35,175,0,175
10256,Basic Depot,6407,25,108,Clothing,2024-04-23,Credit Card,457 Laura Station,Aliciaville,Monaco,None,3,131,393,0,393
95322,Basic Depot,2421,38,190,Clothing,2024-04-02,Credit Card,07708 Melissa Springs,Lake Amberborough,Japan,SUMMER20,3,64,192,38,154
76944,Urban Goods,8232,23,150,Clothing,2024-04-12,Credit Card,177 Smith Center,New Danastad,Malta,SPRING10,1,150,150,15,135
36675,Pure Market,4650,23,139,Electronics,2024-04-04,PayPal,516 Victor Motorway Suite 882,Josephville,Chad,FALL15,2,72,144,22,122
79964,Essential Mart,9207,58,194,Electronics,2024-04-05,Credit Card,4303 Williamson Port,New Sean,Latvia,SPRING10,5,125,625,62,563
20608,Pure Market,5386,57,151,Electronics,2024-04-18,PayPal,002 Laurie Tunnel,Georgefort,Nepal,None,3,97,291,0,291
90673,Pure Market,2749,52,193,Clothing,2024-04-19,PayPal,6359 Matthew Roads,Sarachester,El Salvador,None,5,156,780,0,780
21744,Urban Goods,5799,49,162,Electronics,2024-04-21,PayPal,47600 Randy Drive Suite 732,Millsfurt,Croatia,SPRING10,2,145,290,29,261
28686,Pure Market,5285,54,142,Clothing,2024-04-17,Credit Card,535 Xavier Rapids,Robertsonborough,British Virgin Islands,None,1,61,61,0,61
49893,Pure Market,3462,28,175,Books,2024-04-01,PayPal,1581 Maria Unions,North Sarah,Comoros,SPRING10,3,38,114,11,103
67977,Pure Market,8649,56,117,Home & Garden,2024-04-09,PayPal,192 Sarah Keys Suite 198,West Jonathan,Angola,SUMMER20,5,121,605,121,484
82502,Urban Goods,4978,43,136,Home & Garden,2024-03-31,Credit Card,1242 Gibbs Mountain Suite 172,North Jennifer,Korea,SPRING10,2,70,140,14,126
35580,Basic Depot,6988,58,125,Books,2024-04-21,PayPal,8975 Williams Stravenue Suite 018,Lake Lauren,British Indian Ocean Territory (Chagos Archipelago),None,5,107,535,0,535
34810,Pure Market,3342,52,100,Clothing,2024-03-28,Credit Card,7714 Welch Island,South Codyview,Lithuania,SPRING10,1,196,196,20,176
30693,Essential Mart,1079,35,126,Electronics,2024-04-20,Credit Card,036 Ernest Cape Suite 381,Lake Megan,Guernsey,None,1,191,191,0,191
59000,Basic Depot,9312,62,142,Home & Garden,2024-04-04,Credit Card,0517 Hall Tunnel,Port Anthonymouth,Ethiopia,SUMMER20,3,36,108,22,86
28149,Basic Depot,3197,43,197,Electronics,2024-03-28,Credit Card,150 Charlotte Vista Apt. 047,New Jeremy,South Georgia and the South Sandwich Islands,None,3,113,339,0,339
85585,Basic Depot,1174,46,112,Electronics,2024-04-20,PayPal,17881 Scott Roads Apt. 148,South Stephenchester,Ecuador,SUMMER20,5,113,565,113,452
29444,Essential Mart,4572,51,185,Home & Garden,2024-04-12,PayPal,9955 Nicholas Way,Millerfort,Guadeloupe,FALL15,3,139,417,63,354
37376,Pure Market,3007,48,168,Electronics,2024-03-27,Credit Card,0940 Robinson Extensions,Janetmouth,Algeria,FALL15,2,133,266,40,226
73865,Pure Market,5275,58,141,Home & Garden,2024-04-14,Credit Card,0847 Ronald Cove Apt. 735,Lake Wendybury,Sierra Leone,SUMMER20,1,33,33,7,26
69526,Urban Goods,5362,55,119,Clothing,2024-03-29,Credit Card,43487 Herman Manors,Smithstad,Burundi,None,5,155,775,0,775
58928,Urban Goods,2122,59,191,Electronics,2024-03-27,PayPal,59389 Denise Squares Apt. 932,West Christinebury,Estonia,SUMMER20,5,150,750,150,600
13688,Basic Depot,8593,65,120,Electronics,2024-04-04,Credit Card,65836 Christy Estates Suite 446,Jodymouth,Spain,None,3,168,504,0,504
45966,Basic Depot,9488,29,118,Books,2024-04-03,Credit Card,2084 Ward Points,East Crystal,Argentina,None,2,49,98,0,98
57069,Urban Goods,5190,39,145,Clothing,2024-04-15,PayPal,5641 Townsend Glens Apt. 063,North Corey,Saint Kitts and Nevis,SPRING10,4,136,544,54,490
36498,Basic Depot,2390,36,190,Books,2024-04-02,Credit Card,635 Amanda Bridge Apt. 868,South Melaniestad,Mexico,SPRING10,5,76,380,38,342
14596,Essential Mart,3231,49,176,Electronics,2024-04-24,PayPal,139 Wu Junctions Suite 186,Sethport,Malta,SUMMER20,4,27,108,22,86
70576,Pure Market,4665,33,106,Clothing,2024-04-02,PayPal,19162 Stone Cape,North Erika,Cuba,SUMMER20,3,145,435,87,348
72692,Urban Goods,1933,49,133,Clothing,2024-04-24,PayPal,71207 Gregory Forges,Michelleside,United Kingdom,SUMMER20,4,50,200,40,160
84192,Urban Goods,2544,41,137,Electronics,2024-04-25,PayPal,6300 Jeremy Alley,Brooksview,Costa Rica,None,2,40,80,0,80
